year,month,rank,net_worth,full_name,age,gender,country_of_citizenship,city_of_residence,business_category,self_made,wealth_status
2023,4,534,5.0 ,Murat Ulker,64.0,Male,Turkey,Istanbul,Food & Beverage,False,Increased
2023,4,534,5.0 ,Chip Wilson,66.0,Male,Canada,Vancouver,Fashion & Retail,True,Decreased
2023,4,534,5.0 ,Zhu Yan & family,,Female,China,Beijing,Real Estate,False,Increased
2023,4,552,4.9 ,Jim Davis & family,79.0,Male,United States,Newton,Manufacturing,True,Decreased
2023,4,552,4.9 ,Murali Divi & family,72.0,Male,India,Hyderabad,Healthcare,True,Decreased
2023,4,552,4.9 ,Dagmar Dolby & family,81.0,Female,United States,San Francisco,Technology,False,Increased
2023,4,552,4.9 ,Marcos Galperin,,Male,Argentina,Buenos Aires,Technology,True,Increased
2023,4,552,4.9 ,Tom Golisano,81.0,Male,United States,Naples,Service,True,Decreased
2023,4,552,4.9 ,Jonathan Gray,53.0,Male,United States,New York,Finance & Investments,True,Decreased
2023,4,552,4.9 ,Bidzina Ivanishvili,67.0,Male,Georgia,Tbilisi,Finance & Investments,True,Increased
2023,4,552,4.9 ,Lim Hariyanto Wijaya Sarwono,94.0,Male,Indonesia,Jakarta,Metals & Mining,True,Increased
2023,4,552,4.9 ,Rudolf Maag,77.0,Male,Switzerland,Binningen,Healthcare,True,Decreased
2023,4,552,4.9 ,Emanuele (Lino) Saputo & family,86.0,Male,Canada,Montreal,Food & Beverage,False,Increased
2023,4,552,4.9 ,Mark Shoen,72.0,Male,United States,Phoenix,Automotive,False,Increased
2023,4,552,4.9 ,Dan Snyder,58.0,Male,United States,Potomac,Sports,True,Increased
2023,4,552,4.9 ,Chairul Tanjung,60.0,Male,Indonesia,Jakarta,Diversified,True,Decreased
2023,4,552,4.9 ,Kelcy Warren,67.0,Male,United States,Dallas,Energy,True,Increased
2023,4,552,4.9 ,Zhang Tao,50.0,Male,China,Beijing,Fashion & Retail,True,Decreased
2023,4,567,4.8 ,Michael Ashley,58.0,Male,United Kingdom,Hertfordshire,Fashion & Retail,True,Increased
2023,4,567,4.8 ,Tomasz Biernacki,50.0,Male,Poland,"Krotoszyn,",Fashion & Retail,True,Increased
2023,4,567,4.8 ,Bernard Broermann,79.0,Male,Germany,Koenigstein,Healthcare,True,Increased
2023,4,567,4.8 ,Jimmy Haslam,69.0,Male,United States,Knoxville,Fashion & Retail,False,Increased
2023,4,567,4.8 ,H. Fisk Johnson,64.0,Male,United States,Racine,Manufacturing,False,Increased
2023,4,567,4.8 ,S. Curtis Johnson,67.0,Male,United States,Racine,Manufacturing,False,Increased
2023,4,567,4.8 ,Helen Johnson-Leipold,66.0,Female,United States,Racine,Manufacturing,False,Increased
2023,4,567,4.8 ,Vinod Khosla,68.0,Male,United States,Portola Valley,Technology,True,Decreased
2023,4,567,4.8 ,Thai Lee,64.0,Female,United States,Austin,Technology,True,Increased
2023,4,567,4.8 ,Winifred J. Marquart,63.0,Female,United States,Virginia Beach,Manufacturing,False,Increased
2023,4,567,4.8 ,Pankaj Patel,70.0,Male,India,Ahmedabad,Healthcare,False,Increased
2023,4,567,4.8 ,Horst Julius Pudwill,78.0,Male,Germany,Hong Kong,Manufacturing,True,Decreased
2023,4,567,4.8 ,Yu Yong,62.0,Male,China,Shanghai,Finance & Investments,True,Increased
2023,4,580,4.7 ,Maria Fernanda Amorim & family,88.0,Female,Portugal,Grijo,Diversified,False,Remained Even
2023,4,580,4.7 ,Gayle Benson,76.0,Female,United States,New Orleans,Sports,False,Increased
2023,4,580,4.7 ,Jason Chang,78.0,Male,Singapore,Taipei,Technology,True,Increased
2023,4,580,4.7 ,Ali Erdemoglu,63.0,Male,Turkey,Istanbul,Manufacturing,True,Increased
2023,4,580,4.7 ,Andre Esteves,54.0,Male,Brazil,Sao paulo,Finance & Investments,True,Decreased
2023,4,580,4.7 ,Carlo Fidani,68.0,Male,Canada,Toronto,Real Estate,False,Increased
2023,4,580,4.7 ,Hong Ra-hee,77.0,Female,South Korea,Seoul,Technology,False,Decreased
2023,4,580,4.7 ,Li Gaiteng,50.0,Male,China,Shanghai,Manufacturing,True,Increased
2023,4,580,4.7 ,Thomas Secunda,68.0,Male,United States,Croton-on-Hudson,Media & Entertainment,True,Increased
2023,4,580,4.7 ,Zuowen Song,76.0,Male,China,Longkou,Diversified,True,Increased
2023,4,580,4.7 ,Tim Sweeney,52.0,Male,United States,Cary,Media & Entertainment,True,Decreased
2023,4,591,4.6 ,Bert Beveridge,61.0,Male,United States,Austin,Food & Beverage,True,Increased
2023,4,591,4.6 ,Mark Cuban,64.0,Male,United States,Dallas,Media & Entertainment,True,Decreased
2023,4,591,4.6 ,Charles Dolan & family,96.0,Male,United States,Oyster Bay,Media & Entertainment,True,Decreased
2023,4,591,4.6 ,Jack Dorsey,46.0,Male,United States,San Francisco,Technology,True,Decreased
2023,4,591,4.6 ,Fan Hongwei,56.0,Female,China,Wujiang,Energy,True,Decreased
2023,4,591,4.6 ,Vladimir Kim,62.0,Male,Kazakhstan,Almaty,Metals & Mining,True,Decreased
2023,4,591,4.6 ,"Andre Koo, Sr.",55.0,Male,Taiwan,Taipei,Finance & Investments,False,Decreased
2023,4,591,4.6 ,Ronald Lauder,79.0,Male,United States,New York,Fashion & Retail,False,Decreased
2023,4,591,4.6 ,Li Chunan,54.0,Male,China,Fushun,Manufacturing,True,Decreased
2023,4,591,4.6 ,Forrest Li,45.0,Male,Singapore,Singapore,Media & Entertainment,True,Decreased
2023,4,591,4.6 ,Richard Li,56.0,Male,Hong Kong,Hong Kong,Telecom,False,Decreased
2023,4,591,4.6 ,Doug Meijer & family,69.0,Male,United States,Grand Rapids,Fashion & Retail,False,
2023,4,591,4.6 ,Hank Meijer & family,71.0,Male,United States,Grand Rapids,Fashion & Retail,False,
2023,4,591,4.6 ,Mark Meijer & family,65.0,Male,United States,Grand Rapids,Fashion & Retail,False,
2023,4,591,4.6 ,Issad Rebrab & family,79.0,Male,Algeria,Algiers,Food & Beverage,True,Decreased
2023,4,591,4.6 ,Fred Smith,78.0,Male,United States,Memphis,Logistics,True,Decreased
2023,4,591,4.6 ,Barry Sternlicht,62.0,Male,United States,Miami,Finance & Investments,True,Increased
2023,4,591,4.6 ,Maximilian Viessmann,34.0,Male,Germany,Battenberg,Manufacturing,False,Decreased
2023,4,591,4.6 ,Russ Weiner,52.0,Male,United States,Delray Beach,Food & Beverage,True,Increased
2023,4,591,4.6 ,Xue Min,66.0,Male,China,Wuhan,Healthcare,True,
2023,4,611,4.5 ,Juan Domingo Beckmann Legorreta & family,55.0,Male,Mexico,,Food & Beverage,False,Increased
2023,4,611,4.5 ,Dietmar Hopp & family,82.0,Male,Germany,Walldorf,Technology,True,Decreased
2023,4,611,4.5 ,Jiang Bin,56.0,Male,China,Weifang,Technology,True,Decreased
2023,4,611,4.5 ,Joseph Liemandt,54.0,Male,United States,Austin,Technology,True,Increased
2023,4,611,4.5 ,Theo Mueller,83.0,Male,Germany,Zurich,Food & Beverage,False,Decreased
2023,4,611,4.5 ,N.R. Narayana Murthy,76.0,Male,India,Bangalore,Technology,True,Increased
2023,4,611,4.5 ,Odd Reitan & family,71.0,Male,Norway,Trondheim,Fashion & Retail,False,Decreased
2023,4,611,4.5 ,Marc Rowan,60.0,Male,United States,New York,Finance & Investments,True,Decreased
2023,4,611,4.5 ,Hussain Sajwani,70.0,Male,United Arab Emirates,Dubai,Real Estate,True,Increased
2023,4,611,4.5 ,David Velez & family,41.0,Male,Colombia,Sao Paulo,Finance & Investments,True,Decreased
2023,4,611,4.5 ,Xu Jinfu,59.0,Male,China,Guangzhou,Manufacturing,True,Decreased
2023,4,611,4.5 ,Samuel Yin,72.0,Male,Taiwan,Taipei,Diversified,False,Decreased
2023,4,611,4.5 ,You Xiaoping,65.0,Male,China,Wenzhou,Manufacturing,True,Decreased
2023,4,624,4.4 ,Stéphane Bancel,50.0,Male,France,Boston,Healthcare,True,Decreased
2023,4,624,4.4 ,Margot Birmingham Perot,89.0,Female,United States,Dallas,Technology,False,Increased
2023,4,624,4.4 ,Neal Blue & family,88.0,Male,United States,San Diego,Manufacturing,True,Increased
2023,4,624,4.4 ,Jim Davis,63.0,Male,United States,Cockeysville,Service,True,Increased
2023,4,624,4.4 ,Rafael Del Pino,64.0,Male,Spain,Madrid,Construction & Engineering,False,Increased
2023,4,624,4.4 ,Peter Grogg,81.0,Male,Switzerland,Liestal,Healthcare,True,Decreased
2023,4,624,4.4 ,Christian Haub,58.0,Male,Germany,Munich,Fashion & Retail,False,Remained Even
2023,4,624,4.4 ,Mangal Prabhat Lodha,67.0,Male,India,Mumbai,Real Estate,True,Decreased
2023,4,624,4.4 ,Jeffrey Lurie & family,71.0,Male,United States,Wynnewood,Sports,False,Increased
2023,4,624,4.4 ,Joe Mansueto,66.0,Male,United States,Chicago,Finance & Investments,True,Decreased
2023,4,624,4.4 ,Qian Dongqi & family,65.0,Male,China,Suzhou,Manufacturing,True,Decreased
2023,4,624,4.4 ,Mikhail Shelkov,54.0,Male,Russia,Moscow,Metals & Mining,True,Increased
2023,4,636,4.3 ,Patrick Drahi,59.0,Male,France,Zermatt,Telecom,True,Decreased
2023,4,636,4.3 ,Behdad Eghbali,46.0,Male,United States,Los Angeles,Finance & Investments,True,Increased
2023,4,636,4.3 ,Juan Carlos Escotet,63.0,Male,Venezuela,A Coruña,Finance & Investments,True,Increased
2023,4,636,4.3 ,Jose E. Feliciano,49.0,Male,United States,Los Angeles,Finance & Investments,True,Increased
2023,4,636,4.3 ,Hu Kaijun,61.0,Male,China,Beijing,Healthcare,True,Increased
2023,4,636,4.3 ,Johnelle Hunt,91.0,Female,United States,Fayetteville,Logistics,True,Decreased
2023,4,636,4.3 ,Marian Ilitch,90.0,Female,United States,Bingham Farms,Food & Beverage,True,Decreased
2023,4,636,4.3 ,Daryl Katz,61.0,Male,Canada,Edmonton,Diversified,True,Decreased
2023,4,636,4.3 ,Andrei Kozitsyn,62.0,Male,Russia,Verkhniaya Pyshma,Metals & Mining,True,Increased
2023,4,636,4.3 ,Timur Kulibaev,56.0,Male,Kazakhstan,Almaty,Finance & Investments,True,Increased
2023,4,636,4.3 ,Dinara Kulibaeva,55.0,Female,Kazakhstan,Almaty,Finance & Investments,False,Increased
2023,4,636,4.3 ,Ian Livingstone,60.0,Male,United Kingdom,,Real Estate,True,
2023,4,636,4.3 ,Richard Livingstone,58.0,Male,United Kingdom,,Real Estate,True,
2023,4,636,4.3 ,Gwendolyn Sontheim Meyer,61.0,Female,United States,Rancho Santa Fe,Food & Beverage,False,Decreased
2023,4,636,4.3 ,Jay Paul,75.0,Male,United States,San Francisco,Real Estate,True,Increased
2023,4,636,4.3 ,Pham Nhat Vuong,54.0,Male,Vietnam,Hanoi,Diversified,True,Decreased
2023,4,636,4.3 ,Jon Stryker,64.0,Male,United States,New York,Healthcare,False,Increased
2023,4,636,4.3 ,Daniel Tsai,66.0,Male,Taiwan,Taipei,Finance & Investments,False,Decreased
2023,4,636,4.3 ,Richard Tsai,65.0,Male,Taiwan,Taipei,Finance & Investments,False,Decreased
2023,4,636,4.3 ,Frank Wang,42.0,Male,China,Shenzhen,Technology,True,Decreased
2023,4,636,4.3 ,Wang Junshi & family,74.0,Male,China,Ningbo,Manufacturing,True,Decreased
2023,4,636,4.3 ,Wang Wenjing,58.0,Male,China,Beijing,Technology,True,Decreased
2023,4,636,4.3 ,Herbert Wertheim,83.0,Male,United States,Coral Gables,Finance & Investments,True,Increased
2023,4,659,4.2 ,Shari Arison,65.0,Female,Israel,Tel Aviv,Service,False,Decreased
2023,4,659,4.2 ,Pyotr Aven,68.0,Male,Russia,,Finance & Investments,True,Decreased
2023,4,659,4.2 ,Chan Laiwa & family,82.0,Female,China,Beijing,Real Estate,True,Decreased
2023,4,659,4.2 ,Chen Hua,57.0,Male,China,Shenzhen,Real Estate,True,Increased
2023,4,659,4.2 ,Thomas Hagen,87.0,Male,United States,Erie,Finance & Investments,False,Increased
2023,4,659,4.2 ,"Rupert Johnson, Jr.",82.0,Male,United States,Burlingame,Finance & Investments,False,Decreased
2023,4,659,4.2 ,Dewi Kam,72.0,Female,Indonesia,Jakarta,Energy,True,
2023,4,659,4.2 ,Min Kao & family,74.0,Male,United States,Leawood,Technology,True,Decreased
2023,4,659,4.2 ,Marc Ladreit de Lacharriere,82.0,Male,France,Paris,Finance & Investments,True,Increased
2023,4,659,4.2 ,Eric Lefkofsky,53.0,Male,United States,Glencoe,Technology,True,Increased
2023,4,659,4.2 ,Lin Bin,55.0,Male,United States,Shenzhen,Technology,True,Decreased
2023,4,659,4.2 ,Lin Li,59.0,Male,China,Shenzhen,Finance & Investments,True,Decreased
2023,4,659,4.2 ,Michael Moritz,68.0,Male,United States,San Francisco,Technology,True,Decreased
2023,4,659,4.2 ,Jean (Gigi) Pritzker,60.0,Female,United States,Los Angeles,Service,False,Increased
2023,4,659,4.2 ,E. Joe Shoen,73.0,Male,United States,Phoenix,Automotive,False,Increased
2023,4,659,4.2 ,Jeff Skoll,58.0,Male,United States,Los Angeles,Technology,True,Decreased
2023,4,659,4.2 ,Lynsi Snyder,40.0,Female,United States,Glendora,Food & Beverage,False,Remained Even
2023,4,659,4.2 ,Djoko Susanto,73.0,Male,Indonesia,Jakarta,Fashion & Retail,True,Increased
2023,4,659,4.2 ,Tahir & family,71.0,Male,Indonesia,Jakarta,Diversified,True,Increased
2023,4,659,4.2 ,Peter Thiel,55.0,Male,United States,Los Angeles,Finance & Investments,True,Decreased
2023,4,679,4.1 ,Andrej Babis,68.0,Male,Czech Republic,Prague,Food & Beverage,True,Decreased
2023,4,679,4.1 ,Danielle Bellon & family,83.0,Female,France,Paris,Service,False,Increased
2023,4,679,4.1 ,Hubert Burda,83.0,Male,Germany,Munich,Media & Entertainment,False,Increased
2023,4,679,4.1 ,Nick Caporella,87.0,Male,United States,Plantation,Food & Beverage,True,Increased
2023,4,679,4.1 ,John Catsimatidis,74.0,Male,United States,New York,Energy,True,Increased
2023,4,679,4.1 ,Scott Cook,70.0,Male,United States,Woodside,Technology,True,Decreased
2023,4,679,4.1 ,Luca Garavoglia,54.0,Male,Italy,Milan,Food & Beverage,False,Increased
2023,4,679,4.1 ,Antti Herlin,66.0,Male,Finland,Kirkkonummi,Manufacturing,False,Decreased
2023,4,679,4.1 ,Hong Jie,55.0,Male,China,Putian,Manufacturing,True,Increased
2023,4,679,4.1 ,"Jeremy Jacobs, Sr. & family",83.0,Male,United States,East Aurora,Service,False,Increased
2023,4,679,4.1 ,Igor Kesaev,56.0,Male,Russia,Moscow,Fashion & Retail,True,Increased
2023,4,679,4.1 ,Mary Alice Dorrance Malone,73.0,Female,United States,Coatesville,Food & Beverage,False,Increased
2023,4,679,4.1 ,Joao Moreira Salles,61.0,Male,Brazil,Rio de Janeiro,Diversified,False,Increased
2023,4,679,4.1 ,Walther Moreira Salles Junior,66.0,Male,Brazil,Rio de Janeiro,Finance & Investments,False,Increased
2023,4,679,4.1 ,Arturo Moreno,76.0,Male,United States,Phoenix,Sports,True,Increased
2023,4,679,4.1 ,Peter Spuhler,63.0,Male,Switzerland,Weiningen,Manufacturing,True,Decreased
2023,4,679,4.1 ,Donald Sterling,88.0,Male,United States,Beverly Hills,Real Estate,True,Increased
2023,4,679,4.1 ,Kerry Stokes,82.0,Male,Australia,Perth,Diversified,True,Decreased
2023,4,679,4.1 ,Ken Xie,60.0,Male,United States,Los Altos Hills,Technology,True,Decreased
2023,4,679,4.1 ,Liangzhi Xie & family,57.0,Male,China,Beijing,Healthcare,True,Decreased
2023,4,699,4.0 ,Sid Bass,80.0,Male,United States,Fort Worth,Energy,False,Increased
2023,4,699,4.0 ,Ben Chestnut,48.0,Male,United States,Atlanta,Technology,True,Decreased
2023,4,699,4.0 ,Elisabeth DeLuca & family,75.0,Female,United States,,Food & Beverage,False,
2023,4,699,4.0 ,Guangchang Guo,56.0,Male,China,Shanghai,Diversified,True,Decreased
2023,4,699,4.0 ,Vinod Rai Gupta,77.0,Female,India,Delhi,Manufacturing,False,Increased
2023,4,699,4.0 ,John Henry,73.0,Male,United States,Boca Raton,Sports,True,Increased
2023,4,699,4.0 ,Travis Kalanick,46.0,Male,United States,Los Angeles,Technology,True,Increased
2023,4,699,4.0 ,Koon Poh Keong,61.0,Male,Malaysia,Petaling Jaya,Manufacturing,True,Decreased
2023,4,699,4.0 ,Dan Kurzius,51.0,Male,United States,Atlanta,Technology,True,Decreased
2023,4,699,4.0 ,Paul Lee,65.0,Male,United States,Yuxi,Manufacturing,True,Decreased
2023,4,699,4.0 ,Tobi Lutke,42.0,Male,Canada,Ottawa,Technology,True,Decreased
2023,4,699,4.0 ,Gail Miller,79.0,Female,United States,Salt Lake City,Automotive,True,Increased
2023,4,699,4.0 ,Rajan Mittal,63.0,Male,India,Delhi,Telecom,False,
2023,4,699,4.0 ,Rakesh Mittal,67.0,Male,India,Delhi,Telecom,False,
2023,4,699,4.0 ,Isaac Perlmutter,80.0,Male,United States,Palm Beach,Media & Entertainment,True,Decreased
2023,4,699,4.0 ,"Bernard Saul, II.",90.0,Male,United States,Chevy Chase,Finance & Investments,False,Increased
2023,4,699,4.0 ,Shaul Shani,68.0,Male,Israel,Milan,Telecom,True,Decreased
2023,4,699,4.0 ,Steven Spielberg,76.0,Male,United States,Pacific Palisades,Media & Entertainment,True,Increased
2023,4,699,4.0 ,Jerzy Starak,75.0,Male,Poland,Konstancin,Healthcare,True,Remained Even
2023,4,699,4.0 ,Torbjorn Tornqvist,69.0,Male,Sweden,Geneva,Energy,True,Increased
2023,4,699,4.0 ,Rufino Vigil Gonzalez,74.0,Male,Mexico,Mexico City,Metals & Mining,True,Increased
2023,4,699,4.0 ,Zhang Daocai,73.0,Male,China,Shaoxing,Diversified,True,Increased
2023,4,721,3.9 ,Juergen Blickle,76.0,Male,Germany,Bruchsal,Manufacturing,False,Decreased
2023,4,721,3.9 ,"Austen Cargill, II.",72.0,Male,United States,Livingston,Food & Beverage,False,Decreased
2023,4,721,3.9 ,"James Cargill, II.",73.0,Male,United States,Birchwood,Food & Beverage,False,Decreased
2023,4,721,3.9 ,Vanich Chaiyawan,91.0,Male,Thailand,Bangkok,Finance & Investments,True,Increased
2023,4,721,3.9 ,Dongsheng Chen,65.0,Male,China,Beijing,Finance & Investments,True,Increased
2023,4,721,3.9 ,Mong-Koo Chung,85.0,Male,South Korea,Seoul,Automotive,False,Decreased
2023,4,721,3.9 ,Kenneth Dart,67.0,Male,Belize,George Town,Finance & Investments,False,Increased
2023,4,721,3.9 ,Giuseppe De'Longhi & family,83.0,Male,Italy,Treviso,Fashion & Retail,False,Decreased
2023,4,721,3.9 ,Guenther Fielmann & family,83.0,Male,Germany,Hamburg,Healthcare,True,Decreased
2023,4,721,3.9 ,W. Herbert Hunt,94.0,Male,United States,Dallas,Energy,False,Decreased
2023,4,721,3.9 ,James Irsay,63.0,Male,United States,Carmel,Sports,False,Increased
2023,4,721,3.9 ,Somurai Jaruphnit,,Female,Thailand,Bangkok,Diversified,False,
2023,4,721,3.9 ,Marianne Liebmann,69.0,Female,United States,Bozeman,Food & Beverage,False,Decreased
2023,4,721,3.9 ,Jorge Moll Filho & family,78.0,Male,Brazil,Rio de Janeiro,Healthcare,True,Decreased
2023,4,721,3.9 ,Fernando Roberto Moreira Salles,76.0,Male,Brazil,Sao Paulo,Diversified,False,Increased
2023,4,721,3.9 ,Pedro Moreira Salles,63.0,Male,Brazil,Sao Paulo,Diversified,False,Increased
2023,4,721,3.9 ,Gabe Newell,60.0,Male,United States,Seattle,Gambling & Casinos,True,Remained Even
2023,4,721,3.9 ,Alfred Oetker,56.0,Male,Germany,Bielefeld,Fashion & Retail,False,Increased
2023,4,721,3.9 ,Carl Ferdinand Oetker,50.0,Male,Germany,Bielefeld,Fashion & Retail,False,Increased
2023,4,721,3.9 ,Julia Oetker,44.0,Female,Germany,Bielefeld,Fashion & Retail,False,Increased
2023,4,721,3.9 ,Ruan Hongliang & family,62.0,Male,China,Jiaxing,Manufacturing,True,Decreased
2023,4,721,3.9 ,Mark Stevens,63.0,Male,United States,Steamboat Springs,Finance & Investments,True,Decreased
2023,4,721,3.9 ,Tsai Hong-tu,70.0,Male,Taiwan,Taipei,Finance & Investments,False,Decreased
2023,4,721,3.9 ,Nusli Wadia,79.0,Male,India,Mumbai,Food & Beverage,False,Increased
2023,4,721,3.9 ,Wu Yiling,73.0,Male,China,Shijiazhuang,Healthcare,True,Remained Even
2023,4,721,3.9 ,Yu Renrong,57.0,Male,China,Ningbo,Manufacturing,True,Decreased
2023,4,721,3.9 ,Zhu Baoguo & family,60.0,Male,China,Shenzhen,Healthcare,True,Decreased
2023,4,748,3.8 ,Rahul Bhatia,63.0,Male,India,Delhi,Service,False,
2023,4,748,3.8 ,Francesco Gaetano Caltagirone,80.0,Male,Italy,Rome,Construction & Engineering,True,Decreased
2023,4,748,3.8 ,Barry Diller,81.0,Male,United States,New York,Media & Entertainment,True,Decreased
2023,4,748,3.8 ,Wesley Edens,61.0,Male,United States,New York,Finance & Investments,True,Increased
2023,4,748,3.8 ,Stephen Feinberg,63.0,Male,United States,New York,Finance & Investments,True,Increased
2023,4,748,3.8 ,Rakesh Gangwal,69.0,Male,United States,Miami,Service,True,Decreased
2023,4,748,3.8 ,Joseph Grendys,61.0,Male,United States,Chicago,Food & Beverage,True,Increased
2023,4,748,3.8 ,Martha Ingram & family,87.0,Female,United States,Nashville,Media & Entertainment,False,Decreased
2023,4,748,3.8 ,Li Xiang,41.0,Male,China,Beijing,Automotive,True,Decreased
2023,4,748,3.8 ,"H. Ross Perot, Jr.",64.0,Male,United States,Dallas,Real Estate,False,Increased
2023,4,748,3.8 ,Chandru Raheja,82.0,Male,India,Mumbai,Real Estate,False,Increased
2023,4,748,3.8 ,Trevor Rees-Jones,71.0,Male,United States,Dallas,Energy,True,Decreased
2023,4,748,3.8 ,Yasumitsu Shigeta,58.0,Male,Japan,Tokyo,Telecom,True,Increased
2023,4,748,3.8 ,Su Qingcan,54.0,Male,China,Xiamen,Healthcare,True,
2023,4,748,3.8 ,Tsai Cheng-ta,73.0,Male,Taiwan,Taipei,Finance & Investments,False,Decreased
2023,4,748,3.8 ,Steven Udvar-Hazy,77.0,Male,United States,Westlake,Service,True,Decreased
2023,4,748,3.8 ,Elizabeth Uihlein,77.0,Female,United States,Lake Forest,Manufacturing,True,
2023,4,748,3.8 ,Richard Uihlein,77.0,Male,United States,Lake Forest,Manufacturing,True,
2023,4,766,3.7 ,Hayes Barnard,51.0,Male,United States,Austin,Finance & Investments,True,
2023,4,766,3.7 ,William Berkley,76.0,Male,United States,Coconut Grove,Finance & Investments,True,Remained Even
2023,4,766,3.7 ,Charles Cohen,71.0,Male,United States,New York,Real Estate,False,Increased
2023,4,766,3.7 ,Yakir Gabay,56.0,Male,Cyprus,London,Real Estate,True,Decreased
2023,4,766,3.7 ,Huang Li,59.0,Male,China,Wuhan,Technology,True,Decreased
2023,4,766,3.7 ,Brad Jacobs,66.0,Male,United States,Greenwich,Logistics,True,Remained Even
2023,4,766,3.7 ,Ji Qi,56.0,Male,China,Shanghai,Real Estate,True,Increased
2023,4,766,3.7 ,Jason Jiang,50.0,Male,China,Shanghai,Media & Entertainment,True,Decreased
