year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2022,4,213,9.7 B,Love,Tom & Judy,Judy Love & family,,,,United States,United States,Oklahoma City,Fashion & Retail,['Fashion & Retail'],Love's Travel Stops and Country Stores,Chairman and CEO,True,Decreased
2022,4,214,9.5 B,Collison,John,John Collison,1990-08-06,31.0,Male,Ireland,United States,San Francisco,Technology,['Technology'],Stripe,Cofounder,True,Increased
2022,4,214,9.5 B,Collison,Patrick,Patrick Collison,1988-09-09,33.0,Male,Ireland,United States,San Francisco,Technology,['Technology'],Stripe,Cofounder,True,Increased
2022,4,214,9.5 B,Moore,Gordon,Gordon Moore,1929-01-03,93.0,Male,United States,United States,Woodside,Technology,['Technology'],Intel Corp.,Cofounder and Chairman Emeritus,True,Decreased
2022,4,214,9.5 B,Wang,Laichun,Wang Laichun,1967-06-03,54.0,Female,China,China,Shenzhen,Technology,['Technology'],,,True,Decreased
2022,4,218,9.4 B,Hart,Graeme,Graeme Hart,1955-06-06,66.0,Male,New Zealand,New Zealand,Auckland,Finance & Investments,['Finance & Investments'],,,True,Increased
2022,4,218,9.4 B,Zheng,Shuliang,Zheng Shuliang & family,1946-01-01,76.0,Female,China,China,Binzhou,Metals & Mining,['Metals & Mining'],,,False,Increased
2022,4,220,9.3 B,Cao,Renxian,Cao Renxian,1968-07-24,53.0,Male,China,China,Hefei,Energy,['Energy'],,,True,Increased
2022,4,221,9.2 B,Blecharczyk,Nathan,Nathan Blecharczyk,1983-06-11,38.0,Male,United States,United States,San Francisco,Technology,['Technology'],,,True,Decreased
2022,4,221,9.2 B,Dyson,James,James Dyson,1947-05-02,74.0,Male,United Kingdom,United Kingdom,Gloucestershire,Manufacturing,['Manufacturing'],,,True,Decreased
2022,4,223,9.1 B,Glasenberg,Ivan,Ivan Glasenberg,1957-01-07,65.0,Male,Switzerland,Switzerland,Ruschlikon,Metals & Mining,['Metals & Mining'],,,True,Increased
2022,4,223,9.1 B,Kim,Beom-su,Kim Beom-su,1966-03-27,56.0,Male,South Korea,South Korea,Seoul,Technology,['Technology'],,,True,Decreased
2022,4,223,9.1 B,Lee,Jay Y.,Jay Y. Lee,1968-06-23,53.0,Male,South Korea,South Korea,Seoul,Diversified,['Diversified'],,,False,Increased
2022,4,223,9.1 B,Liu,Yonghao,Liu Yonghao & family,1951-09-01,70.0,Male,China,China,Chengdu,Service,['Service'],,,True,Decreased
2022,4,227,9.0 B,Kroenke,Ann Walton,Ann Walton Kroenke,1948-12-18,73.0,Female,United States,United States,Electra,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2022,4,227,9.0 B,Li,Ping,Li Ping,1968-01-01,54.0,Male,Hong Kong,China,Ningde,Automotive,['Automotive'],,,True,Increased
2022,4,227,9.0 B,Wittouck,Eric,Eric Wittouck,1946-10-01,75.0,Male,Belgium,Monaco,,Finance & Investments,['Finance & Investments'],,,False,Decreased
2022,4,230,8.9 B,Livingstone,Ian & Richard,Ian & Richard Livingstone,,,Male,United Kingdom,United Kingdom,London,Real Estate,['Real Estate'],,,True,Decreased
2022,4,230,8.9 B,Loh,Friedhelm,Friedhelm Loh,1946-08-15,75.0,Male,Germany,Germany,Haiger,Manufacturing,['Manufacturing'],,,False,Decreased
2022,4,230,8.9 B,Niel,Xavier,Xavier Niel,1967-08-25,54.0,Male,France,France,Paris,Telecom,['Telecom'],,,True,Increased
2022,4,230,8.9 B,Otto,Michael,Michael Otto,1943-04-12,78.0,Male,Germany,Germany,Hamburg,Fashion & Retail,['Fashion & Retail'],,,False,Remained Even
2022,4,230,8.9 B,Rupert,Johann,Johann Rupert & family,1950-06-01,71.0,Male,South Africa,South Africa,Cape Town,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2022,4,235,8.8 B,Hui,Ka Yan,Hui Ka Yan,1958-10-01,63.0,Male,China,China,Shenzhen,Real Estate,['Real Estate'],,,True,Decreased
2022,4,235,8.8 B,Keinath,Pauline MacMillan,Pauline MacMillan Keinath,1934-01-01,88.0,Female,United States,United States,St. Louis,Food & Beverage,['Food & Beverage'],,,False,Increased
2022,4,235,8.8 B,Kohler,Herbert,"Herbert Kohler, Jr. & family",1939-02-20,83.0,Male,United States,United States,Kohler,Manufacturing,['Manufacturing'],Kohler Co.,Executive chairman,False,Decreased
2022,4,235,8.8 B,Li,Ge,Ge Li,1967-01-01,55.0,Male,United States,China,Shanghai,Healthcare,['Healthcare'],,,True,Decreased
2022,4,235,8.8 B,Singh,Kushal Pal,Kushal Pal Singh,1931-08-15,90.0,Male,India,India,Delhi,Real Estate,['Real Estate'],,,False,Increased
2022,4,235,8.8 B,Zong,Qinghou,Zong Qinghou,1945-10-01,76.0,Male,China,China,Hangzhou,Food & Beverage,['Food & Beverage'],Hangzhou Wahaha Group,Chairman,True,Remained Even
2022,4,241,8.7 B,Cai,Kui,Cai Kui,1963-01-01,59.0,Male,China,China,Chengdu,Real Estate,['Real Estate'],,,True,Decreased
2022,4,241,8.7 B,Ergen,Charles,Charles Ergen,1953-03-01,69.0,Male,United States,United States,Denver,Media & Entertainment,['Media & Entertainment'],DISH Network Corp. (Cl A),Founder and Chairman,True,Decreased
2022,4,241,8.7 B,Gao,Jifan,Gao Jifan & family,1965-01-01,57.0,Male,China,China,Changzhou,Energy,['Energy'],,,True,Increased
2022,4,241,8.7 B,Marcus,Bernard,Bernard Marcus,1929-05-12,92.0,Male,United States,United States,Atlanta,Fashion & Retail,['Fashion & Retail'],Home Depot,"Co-founder, ex chairman of the board",True,Increased
2022,4,241,8.7 B,Oppenheimer,Nicky,Nicky Oppenheimer & family,1945-06-08,76.0,Male,South Africa,South Africa,Johannesburg,Metals & Mining,['Metals & Mining'],,,False,Increased
2022,4,246,8.6 B,Bajaj,brothers,Bajaj brothers,,,Male,India,India,Mumbai,Diversified,['Diversified'],,,False,Increased
2022,4,246,8.6 B,Garcia,Ernest,"Ernest Garcia, II.",1957-05-21,64.0,Male,United States,United States,Tempe,Automotive,['Automotive'],,,True,Decreased
2022,4,246,8.6 B,Lee,Paul ,Paul Lee,1958-01-01,64.0,Male,United States,China,Yuxi,Manufacturing,['Manufacturing'],,,True,Increased
2022,4,246,8.6 B,Soros,George,George Soros,1930-08-12,91.0,Male,United States,United States,Katonah,Finance & Investments,['Finance & Investments'],Soros Fund Management LLC,Founder,True,Remained Even
2022,4,246,8.6 B,Wang,Liping,Wang Liping & family,1966-02-24,56.0,Male,China,China,Changzhou,Manufacturing,['Manufacturing'],,,True,Decreased
2022,4,251,8.5 B,Bertarelli,Ernesto,Ernesto Bertarelli,1965-09-22,56.0,Male,Switzerland,Switzerland,Gstaad,Healthcare,['Healthcare'],,,False,Decreased
2022,4,251,8.5 B,Gustavson,Tamara,Tamara Gustavson,1961-11-16,60.0,Female,United States,United States,Lexington,Service,['Service'],,,False,Increased
2022,4,251,8.5 B,Sicupira,Carlos Alberto,Carlos Alberto Sicupira & family,1948-01-01,74.0,Male,Brazil,Switzerland,St. Gallen,Food & Beverage,['Food & Beverage'],,,True,Decreased
2022,4,254,8.4 B,Dassault,Laurent,Laurent Dassault,1953-07-07,68.0,Male,France,France,Paris,Diversified,['Diversified'],,,False,Increased
2022,4,254,8.4 B,Dassault,Thierry,Thierry Dassault,1957-03-26,65.0,Male,France,France,Paris,Diversified,['Diversified'],,,False,Increased
2022,4,254,8.4 B,Habert-Dassault,Marie-Hélène,Marie-Hélène Habert-Dassault,1965-04-04,57.0,Female,France,France,Paris,Diversified,['Diversified'],,,False,Increased
2022,4,254,8.4 B,Liu,Jincheng,Liu Jincheng & family,1964-09-22,57.0,Male,China,China,Huizhou,Technology,['Technology'],,,True,Decreased
2022,4,254,8.4 B,Ma,Jianrong,Ma Jianrong & family,1964-01-01,58.0,Male,China,China,Ningbo,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2022,4,254,8.4 B,Rales,Steven,Steven Rales,1951-03-31,71.0,Male,United States,United States,Santa Barbara,Manufacturing,['Manufacturing'],Danaher,Investor,True,Decreased
2022,4,254,8.4 B,Tsai,Joseph,Joseph Tsai,1964-01-19,58.0,Male,Canada,Hong Kong,Hong Kong,Technology,['Technology'],,,True,Decreased
2022,4,254,8.4 B,von Finck,Francine,Francine von Finck & family,,,Female,Germany,Switzerland,Thurgau,Finance & Investments,['Finance & Investments'],,,False,
2022,4,254,8.4 B,von Mandl,Anthony,Anthony von Mandl,1950-03-10,72.0,Male,Canada,Canada,Vancouver,Food & Beverage,['Food & Beverage'],,,True,Decreased
2022,4,263,8.3 B,Bennet,Carl,Carl Bennet,1951-08-19,70.0,Male,Sweden,Sweden,Gothenberg,Finance & Investments,['Finance & Investments'],,,True,Increased
2022,4,263,8.3 B,Kraft,Robert,Robert Kraft,1941-06-05,80.0,Male,United States,United States,Brookline,Sports,['Sports'],The Kraft Group,Chairman & CEO,True,Increased
2022,4,263,8.3 B,Tanjung,Chairul,Chairul Tanjung,1962-06-18,59.0,Male,Indonesia,Indonesia,Jakarta,Diversified,['Diversified'],,,True,Increased
2022,4,263,8.3 B,Villar,Manuel,Manuel Villar,1949-12-13,72.0,Male,Philippines,Philippines,Manila,Real Estate,['Real Estate'],,,True,Increased
2022,4,267,8.2 B,Besnier,Jean-Michel,Jean-Michel Besnier,1967-06-05,54.0,Male,France,France,Laval,Food & Beverage,['Food & Beverage'],,,False,Increased
2022,4,267,8.2 B,Besnier Beauvalot,Marie,Marie Besnier Beauvalot,1980-07-30,41.0,Female,France,France,Laval,Food & Beverage,['Food & Beverage'],,,False,Increased
2022,4,267,8.2 B,Douglas,Gustaf,Gustaf Douglas,1938-03-03,84.0,Male,Sweden,Sweden,Stockholm,Diversified,['Diversified'],,,True,Increased
2022,4,267,8.2 B,Kristiansen,Kjeld Kirk,Kjeld Kirk Kristiansen,1947-12-27,74.0,Male,Denmark,Denmark,Billund,Manufacturing,['Manufacturing'],,,False,Decreased
2022,4,267,8.2 B,Kristiansen,Sofie Kirk,Sofie Kirk Kristiansen,1976-01-01,46.0,Female,Denmark,Denmark,Billund,Manufacturing,['Manufacturing'],,,False,Decreased
2022,4,267,8.2 B,Kristiansen,Thomas Kirk,Thomas Kirk Kristiansen,1979-01-01,43.0,Male,Denmark,Denmark,Billund,Manufacturing,['Manufacturing'],,,False,Decreased
2022,4,267,8.2 B,Ross,Stephen,Stephen Ross,1940-05-10,81.0,Male,United States,United States,New York,Real Estate,['Real Estate'],,,True,Increased
2022,4,267,8.2 B,Thinggaard,Agnete Kirk,Agnete Kirk Thinggaard,1983-05-18,38.0,Female,Denmark,Denmark,Billund,Manufacturing,['Manufacturing'],,,False,Decreased
2022,4,275,8.1 B,Benioff,Marc,Marc Benioff,1964-09-25,57.0,Male,United States,United States,San Francisco,Technology,['Technology'],Salesforce.com,Chairman and CEO,True,Decreased
2022,4,275,8.1 B,Bukhman,Dmitri,Dmitri Bukhman,1985-05-27,36.0,Male,Israel,United Kingdom,London,Media & Entertainment,['Media & Entertainment'],,,True,Increased
2022,4,275,8.1 B,Bukhman,Igor,Igor Bukhman,1982-03-29,40.0,Male,Israel,United Kingdom,London,Media & Entertainment,['Media & Entertainment'],,,True,Increased
2022,4,275,8.1 B,Choi,Francis,Francis Choi,1947-09-18,74.0,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,True,Increased
2022,4,275,8.1 B,Divi,Murali,Murali Divi & family,1951-03-17,71.0,Male,India,India,Hyderabad,Healthcare,['Healthcare'],,,True,Increased
2022,4,275,8.1 B,Laurie,Nancy Walton,Nancy Walton Laurie,1951-05-15,70.0,Female,United States,United States,Henderson,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2022,4,275,8.1 B,Schaeffler,Georg,Georg Schaeffler,1964-10-19,57.0,Male,Germany,Germany,Herzogenaurach,Automotive,['Automotive'],,,False,Decreased
2022,4,275,8.1 B,Yao,Liangsong,Yao Liangsong,1964-08-01,57.0,Male,China,China,Guangzhou,Manufacturing,['Manufacturing'],,,True,Decreased
2022,4,275,8.1 B,Zhong,Huijuan,Zhong Huijuan,1961-01-01,61.0,Female,China,China,Shanghai,Healthcare,['Healthcare'],,,True,Decreased
2022,4,284,8.0 B,Resnick,Stewart & Lynda,Stewart & Lynda Resnick,,,,United States,United States,Beverly Hills,Food & Beverage,['Food & Beverage'],,,True,Increased
2022,4,284,8.0 B,Roberts,George,George Roberts,1943-09-14,78.0,Male,United States,United States,Atherton,Finance & Investments,['Finance & Investments'],,,True,Increased
2022,4,284,8.0 B,Rubin,Michael,Michael Rubin,1972-07-21,49.0,Male,United States,United States,Bryn Mawr,Fashion & Retail,['Fashion & Retail'],Kynetic,CEO,True,Increased
2022,4,284,8.0 B,Ryan,Patrick,Patrick Ryan,1937-05-15,84.0,Male,United States,United States,Winnetka,Finance & Investments,['Finance & Investments'],Ryan Specialty Group,Chairman and CEO,True,Increased
2022,4,288,7.9 B,Hohn,Christopher,Christopher Hohn,1966-10-27,55.0,Male,United Kingdom,United Kingdom,London,Finance & Investments,['Finance & Investments'],The Children's Investment Fund Management,Investor,True,Increased
2022,4,288,7.9 B,Mars,Marijke,Marijke Mars,1964-07-28,57.0,Female,United States,United States,Los Angeles,Food & Beverage,['Food & Beverage'],,,False,Increased
2022,4,288,7.9 B,Mars,Pamela,Pamela Mars,1960-08-01,61.0,Female,United States,United States,Alexandria,Food & Beverage,['Food & Beverage'],,,False,Increased
2022,4,288,7.9 B,Mars,Valerie,Valerie Mars,1959-01-26,63.0,Female,United States,United States,New York,Food & Beverage,['Food & Beverage'],,,False,Increased
2022,4,288,7.9 B,Mars,Victoria,Victoria Mars,1956-12-15,65.0,Female,United States,United States,Philadelphia,Food & Beverage,['Food & Beverage'],,,False,Increased
2022,4,288,7.9 B,Plattner,Hasso,Hasso Plattner & family,1944-01-21,78.0,Male,Germany,Germany,Heidelberg,Technology,['Technology'],,,True,Decreased
2022,4,288,7.9 B,Stumpf,Georg,Georg Stumpf,1972-09-14,49.0,Male,Austria,Austria,Vienna,Diversified,['Diversified'],,,True,Increased
2022,4,288,7.9 B,Walton,Christy,Christy Walton,1949-02-08,73.0,Female,United States,United States,Jackson,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2022,4,296,7.8 B,Armani,Giorgio,Giorgio Armani,1934-07-11,87.0,Male,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2022,4,296,7.8 B,Damani,Gopikishan,Gopikishan Damani,1958-01-01,64.0,Male,India,India,Mumbai,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2022,4,296,7.8 B,Ding,Shizhong,Ding Shizhong & family,1970-12-01,51.0,Male,China,China,Quanzhou,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2022,4,296,7.8 B,Kennedy,Jim,Jim Kennedy,1947-11-29,74.0,Male,United States,United States,Atlanta,Media & Entertainment,['Media & Entertainment'],Cox Enterprises,Chairman ,False,Decreased
2022,4,296,7.8 B,Khan,German,German Khan,1961-10-24,60.0,Male,Russia,United Kingdom,London,Energy,['Energy'],,,True,Decreased
2022,4,296,7.8 B,Liang,Wengen,Liang Wengen,1956-12-14,65.0,Male,China,China,Changsha,Manufacturing,['Manufacturing'],,,True,Decreased
2022,4,296,7.8 B,Parry-Okeden,Blair,Blair Parry-Okeden,1950-05-21,71.0,Female,United States,Australia,New South Wales,Media & Entertainment,['Media & Entertainment'],,,False,Decreased
2022,4,296,7.8 B,Tsai,Eng-meng,Tsai Eng-meng,1957-01-15,65.0,Male,Taiwan,China,Shanghai,Food & Beverage,['Food & Beverage'],,,False,Increased
2022,4,304,7.7 B,Bajaj,siblings,Bajaj siblings,,,,India,India,Pune,Automotive,['Automotive'],,,False,
2022,4,304,7.7 B,Dani,Ashwin,Ashwin Dani & family,1942-10-24,79.0,Male,India,India,Mumbai,Manufacturing,['Manufacturing'],,,False,Increased
2022,4,304,7.7 B,Ding,Shijia,Ding Shijia,1964-01-01,58.0,Male,China,China,Quanzhou,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2022,4,304,7.7 B,Komarek,Karel,Karel Komarek,1969-03-15,53.0,Male,Czech Republic,Switzerland,Verbier,Gambling & Casinos,['Gambling & Casinos'],,,True,Increased
2022,4,304,7.7 B,Kravis,Henry,Henry Kravis,1944-01-06,78.0,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],KKR & Co.,Co-Chair and Co-CEO,True,Increased
2022,4,304,7.7 B,Paulsen,Frederik,Frederik Paulsen,1950-10-30,71.0,Male,Sweden,Switzerland,Lausanne,Healthcare,['Healthcare'],,,False,Remained Even
2022,4,304,7.7 B,Safra ,,Safra siblings,,,,Brazil,Brazil,Sao Paulo,Finance & Investments,['Finance & Investments'],,,False,Increased
2022,4,304,7.7 B,Sawiris,Nassef,Nassef Sawiris,1961-01-19,61.0,Male,Egypt,Egypt,Cairo,Construction & Engineering,['Construction & Engineering'],,,False,Decreased
2022,4,304,7.7 B,Xu,Shihui,Xu Shihui,1958-01-01,64.0,Male,China,China,Quanzhou,Food & Beverage,['Food & Beverage'],,,True,Decreased
2022,4,313,7.6 B,Blocher,Rahel,Rahel Blocher,1976-01-01,46.0,Female,Switzerland,Switzerland,Wilen bei Wollerau,Manufacturing,['Manufacturing'],,,False,Increased
2022,4,313,7.6 B,Khan,Shahid,Shahid Khan,1950-07-18,71.0,Male,United States,United States,Naples,Automotive,['Automotive'],,,True,Decreased
2022,4,313,7.6 B,Martullo-Blocher,Magdalena,Magdalena Martullo-Blocher,1969-01-01,53.0,Female,Switzerland,Switzerland,Feldmeilen,Manufacturing,['Manufacturing'],,,False,Increased
2022,4,316,7.5 B,Bolloré,Vincent,Vincent Bolloré & family,1952-04-01,70.0,Male,France,France,Paris,Finance & Investments,['Finance & Investments'],,,False,Increased
2022,4,316,7.5 B,Hildebrand,Jeffery,Jeffery Hildebrand,1959-03-05,63.0,Male,United States,United States,Houston,Energy,['Energy'],,,True,Increased
2022,4,316,7.5 B,Kim,Michael,Michael Kim,1963-10-01,58.0,Male,United States,South Korea,Seoul,Finance & Investments,['Finance & Investments'],MBK Partners,,True,Increased
2022,4,316,7.5 B,Kinder,Richard,Richard Kinder,1944-10-19,77.0,Male,United States,United States,Houston,Energy,['Energy'],Kinder Morgan Inc,Chairman and CEO,True,Increased
2022,4,316,7.5 B,Shaw,David,David Shaw,1951-03-29,71.0,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],"D. E. Shaw & Co., L.P.",Founder,True,Increased
2022,4,321,7.4 B,Malone,John,John Malone,1941-03-07,81.0,Male,United States,United States,Elizabeth,Media & Entertainment,['Media & Entertainment'],,,True,Decreased
2022,4,321,7.4 B,Safra,Vicky,Vicky Safra & family,1953-01-01,69.0,Female,Brazil,Switzerland,Crans-Montana,Finance & Investments,['Finance & Investments'],,,False,Remained Even
2022,4,321,7.4 B,Sweeney,Tim,Tim Sweeney,1970-12-13,51.0,Male,United States,United States,Cary,Media & Entertainment,['Media & Entertainment'],,,True,Increased
2022,4,324,7.3 B,Adenuga,Mike,Mike Adenuga,1953-04-29,68.0,Male,Nigeria,Nigeria,Lagos,Diversified,['Diversified'],,,True,Increased
2022,4,324,7.3 B,Green,David,David Green & family,1941-11-13,80.0,Male,United States,United States,Oklahoma City,Fashion & Retail,['Fashion & Retail'],Hobby Lobby,CEO,True,Decreased
2022,4,324,7.3 B,Jones,Paul Tudor,"Paul Tudor Jones, II.",1954-09-28,67.0,Male,United States,United States,Palm Beach,Finance & Investments,['Finance & Investments'],Tudor Investment Corporation,Founder,True,Increased
2022,4,324,7.3 B,Milner,Yuri,Yuri Milner,1961-11-11,60.0,Male,Israel,United States,Los Altos,Finance & Investments,['Finance & Investments'],DST Global,Investor,True,Increased
2022,4,324,7.3 B,Samueli,Henry,Henry Samueli,1954-09-20,67.0,Male,United States,United States,Newport Beach,Technology,['Technology'],Broadcom,"Cofounder, Chief Technology Officer and Chairman",True,Increased
2022,4,324,7.3 B,Soon-Shiong,Patrick,Patrick Soon-Shiong,1952-07-29,69.0,Male,United States,United States,Los Angeles,Healthcare,['Healthcare'],,,True,Decreased
2022,4,330,7.2 B,Ax:son Johnson,Antonia,Antonia Ax:son Johnson & family,1943-09-06,78.0,Female,Sweden,Sweden,Stockholm,Diversified,['Diversified'],,,False,Decreased
2022,4,330,7.2 B,Kadoorie,Michael,Michael Kadoorie,1941-07-19,80.0,Male,Hong Kong,Hong Kong,Hong Kong,Energy,['Energy'],,,False,Remained Even
2022,4,330,7.2 B,Lin,Shu-hong,Lin Shu-hong,1928-08-01,93.0,Male,Taiwan,Taiwan,Taipei,Manufacturing,['Manufacturing'],,,True,Increased
2022,4,330,7.2 B,Louis-Hansen,Niels Peter,Niels Peter Louis-Hansen,1947-10-25,74.0,Male,Denmark,Denmark,Humlebaek,Healthcare,['Healthcare'],,,False,Decreased
2022,4,330,7.2 B,Schmieding,Reinhold,Reinhold Schmieding,1955-01-03,67.0,Male,United States,United States,Naples,Healthcare,['Healthcare'],,,True,Increased
2022,4,330,7.2 B,Wee,Cho Yaw,Wee Cho Yaw,1929-01-10,93.0,Male,Singapore,Singapore,Singapore,Finance & Investments,['Finance & Investments'],,,False,Increased
2022,4,336,7.1 B,Berlusconi,Silvio,Silvio Berlusconi & family,1936-09-29,85.0,Male,Italy,Italy,Milan,Diversified,['Diversified'],,,True,Decreased
2022,4,336,7.1 B,Blank,Arthur,Arthur Blank,1942-09-27,79.0,Male,United States,United States,Atlanta,Sports,['Sports'],Atlanta Falcons,Chairman,True,Increased
2022,4,336,7.1 B,Qian,Dongqi,Qian Dongqi & family,1958-01-01,64.0,Male,China,China,Suzhou,Manufacturing,['Manufacturing'],,,True,Increased
2022,4,336,7.1 B,Reyes,J. Christopher,J. Christopher Reyes,1953-12-29,68.0,Male,United States,United States,Hobe Sound,Food & Beverage,['Food & Beverage'],"Reyes Holdings, LLC",Co-Chairman,True,Increased
2022,4,336,7.1 B,Reyes,Jude,Jude Reyes,1955-09-16,66.0,Male,United States,United States,Palm Beach,Food & Beverage,['Food & Beverage'],"Reyes Holdings, LLC",Co-Chairman,True,Increased
2022,4,336,7.1 B,Storonsky,Nik,Nik Storonsky,1984-07-21,37.0,Male,United Kingdom,United Kingdom,London,Finance & Investments,['Finance & Investments'],,,True,Increased
2022,4,336,7.1 B,Zhou,Qunfei,Zhou Qunfei,,52.0,Female,Hong Kong,Hong Kong,Hong Kong,Technology,['Technology'],Lens Technology,Founder and CEO,True,Decreased
